,0
1784,423668.42292875267
1785,556491.5819377978
1786,656646.3717655332
1787,833000.0
1788,665265.048745278
1789,577893.3799485157
1790,616515.9415855696
1791,424913.33547899773
1792,276985.6901291603
1793,99460.61136321971
1794,0.0
1795,0.0
1796,0.0
1797,0.0
1798,0.0
1799,0.0
1800,0.0
1801,0.0
1802,0.0
1803,0.0
1804,0.0
1805,0.0
1806,0.0
1807,170998.38119870063
1808,436683.0763231491
1809,654349.6774551145
1810,819195.4388585296
1811,833000.0
1812,833000.0
1813,833000.0
1814,820476.0879485772
1815,659571.5048573132
1816,434412.90036809706
1817,174619.672990513
1818,0.0
1819,0.0
1820,0.0
1821,0.0
1822,0.0
1823,0.0
1824,0.0
1825,0.0
1826,0.0
1827,0.0
1828,0.0
1829,0.0
1830,0.0
1831,173632.03010135994
1832,389942.3777727426
1833,573178.022393709
1834,833000.0
1835,226545.4373417868
1836,824957.2734789185
1837,833000.0
1838,833000.0
1839,688011.3504465484
1840,453104.625310153
1841,171407.9598889231
1842,0.0
1843,0.0
1844,0.0
1845,0.0
1846,0.0
1847,0.0
1848,0.0
1849,0.0
1850,0.0
1851,0.0
1852,0.0
1853,0.0
1854,0.0
1855,180958.20200301733
1856,453558.76428952505
1857,678995.2379502845
1858,833000.0
1859,833000.0
1860,833000.0
1861,833000.0
1862,829696.265198029
1863,671525.911448815
1864,446345.99235189334
1865,180161.2621174377
1866,0.0
1867,0.0
1868,0.0
1869,0.0
1870,0.0
1871,0.0
1872,0.0
1873,0.0
1874,0.0
1875,0.0
1876,0.0
1877,0.0
1878,0.0
1879,165714.3676287971
1880,431928.62745274324
1881,654169.3645077631
1882,797057.3231351115
1883,833000.0
1884,833000.0
1885,833000.0
1886,595978.4868558843
1887,344920.98969837534
1888,210563.47846039358
1889,136350.61952980605
1890,708.4161955029098
1891,0.0
1892,0.0
1893,0.0
1894,0.0
1895,0.0
1896,0.0
1897,0.0
1898,0.0
1899,0.0
1900,0.0
1901,0.0
1902,2202.0505856679256
1903,139751.11269296467
1904,419504.91883297276
1905,628559.0471306333
1906,776419.0731012879
1907,793529.3079229695
1908,771963.9379178197
1909,613592.6470675244
1910,636041.841951974
1911,433538.27272524644
1912,373800.81906047737
1913,56893.96452936156
1914,0.0
1915,0.0
1916,0.0
1917,0.0
1918,0.0
1919,0.0
1920,0.0
1921,0.0
1922,0.0
1923,0.0
1924,0.0
1925,0.0
1926,924.6372498670245
1927,133202.29785407896
1928,353127.3997656709
1929,363028.9687373359
1930,386958.41839031037
1931,594722.7142041267
1932,660633.4592817135
1933,663218.8658525749
1934,333458.4397065807
1935,368446.8988710353
1936,224336.74624579024
1937,88578.1009428732
1938,172.01510895411838
1939,0.0
1940,0.0
1941,0.0
1942,0.0
1943,0.0
1944,0.0
1945,0.0
1946,0.0
1947,0.0
1948,0.0
1949,0.0
1950,6136.501405345208
1951,162979.9522988505
1952,345715.8961693702
1953,604479.5735728706
1954,807455.0985814156
1955,833000.0
1956,833000.0
1957,833000.0
1958,802902.7542300647
1959,641830.7165420994
1960,423311.0526025494
1961,157249.37923659052
1962,5188.519160321292
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,3624.733238220911
1975,136775.2720485584
1976,315997.75667547283
1977,480149.9493220974
1978,633895.3693386026
1979,820127.013670097
1980,771978.4205554568
1981,619954.2929712378
1982,628216.8383986749
1983,449524.7939467365
1984,390251.7230769707
1985,141122.9065958215
1986,6006.084469722256
1987,0.0
1988,0.0
1989,0.0
1990,0.0
1991,0.0
1992,0.0
1993,0.0
1994,0.0
1995,0.0
1996,0.0
1997,0.0
1998,6642.8050596161265
1999,157247.4239396656
2000,392189.3827814525
2001,464596.45973232394
2002,615383.7059132268
2003,637319.8256946867
2004,533911.0775987837
2005,517954.89162233635
2006,616994.9143922037
2007,623953.9745138892
2008,415245.3286753528
2009,154170.22482239347
2010,5986.583808150671
2011,0.0
2012,0.0
2013,0.0
2014,0.0
2015,0.0
2016,0.0
2017,0.0
2018,0.0
2019,0.0
2020,0.0
2021,0.0
2022,8554.70360003964
2023,179680.51495114676
2024,433704.18383058585
2025,640719.5566384819
2026,785417.8223015608
2027,833000.0
2028,477430.24329276424
2029,218606.46774903676
2030,221631.2277365372
2031,359019.5695809814
2032,267864.6892362871
2033,119607.86715659288
2034,2281.2469024439597
2035,0.0
2036,0.0
2037,0.0
2038,0.0
2039,0.0
2040,0.0
2041,0.0
2042,0.0
2043,0.0
2044,0.0
2045,0.0
2046,4220.646497276375
2047,96415.26228794876
2048,302443.585081933
2049,445809.5590347373
2050,647629.9342139468
2051,740461.0289504468
2052,833000.0
2053,771987.4516263874
2054,763048.1120608235
2055,630510.5526778855
2056,415442.9450197292
2057,161507.02958227418
2058,7690.110208227271
2059,0.0
2060,0.0
2061,0.0
2062,0.0
2063,0.0
2064,0.0
2065,0.0
2066,0.0
2067,0.0
2068,0.0
2069,0.0
2070,12055.536430111659
2071,185952.93236902825
2072,442503.0537511635
2073,655890.619998235
2074,808841.622184609
2075,833000.0
2076,833000.0
2077,833000.0
2078,790082.7741686971
2079,632126.3004029174
2080,411425.55103290686
2081,160573.87857764986
2082,7525.611086324374
2083,0.0
2084,0.0
2085,0.0
2086,0.0
2087,0.0
2088,0.0
2089,0.0
2090,0.0
2091,0.0
2092,0.0
2093,0.0
2094,9468.257950739855
2095,179849.66177665352
2096,402431.03352259943
2097,379900.6920245101
2098,783406.4464315248
2099,833000.0
2100,833000.0
2101,833000.0
2102,765140.0321817178
2103,610333.2235964122
2104,398764.9203942145
2105,154707.77952568128
2106,3752.17583362415
2107,0.0
2108,0.0
2109,0.0
2110,0.0
2111,0.0
2112,0.0
2113,0.0
2114,0.0
2115,0.0
2116,0.0
2117,0.0
2118,12357.917551413224
2119,180990.691996136
2120,430071.5099547269
2121,626770.5266675868
2122,763039.11153967
2123,833000.0
2124,833000.0
2125,833000.0
2126,753284.0272149127
2127,604748.2909570755
2128,274294.8887006721
2129,126121.50661631186
2130,6150.213746938762
2131,0.0
2132,0.0
2133,0.0
2134,0.0
2135,0.0
2136,0.0
2137,0.0
2138,0.0
2139,0.0
2140,0.0
2141,0.0
2142,10040.00953680092
2143,134771.50846001972
2144,316929.0544617954
2145,473855.353058753
2146,687318.0462534134
2147,811362.0838429288
2148,833000.0
2149,794533.8215043825
2150,602890.6061146962
2151,515631.83550321736
2152,370443.60109167395
2153,147110.34930040292
2154,5492.293277498336
2155,0.0
2156,0.0
2157,0.0
2158,0.0
2159,0.0
2160,0.0
2161,0.0
2162,0.0
2163,0.0
2164,0.0
2165,0.0
2166,12788.66709099534
2167,179040.51962486963
2168,428192.6280978605
2169,640538.3920388938
2170,787714.7808113131
2171,833000.0
2172,833000.0
2173,726292.2344715585
2174,645229.105357449
2175,513589.03091652377
2176,332044.82513778104
2177,120743.10337182439
2178,6546.19435464974
2179,0.0
2180,0.0
2181,0.0
2182,0.0
2183,0.0
2184,0.0
2185,0.0
2186,0.0
2187,0.0
2188,0.0
2189,0.0
2190,13674.326394318836
2191,180833.69372613027
2192,428416.58807997743
2193,638273.3305433647
2194,650564.5645164291
2195,381916.1826550672
2196,674809.9620380984
2197,638117.045116966
2198,419090.8515034513
2199,44431.91873353125
2200,2301.272710737112
2201,847.7813618777438
2202,0.0
2203,0.0
2204,0.0
2205,0.0
2206,0.0
2207,0.0
2208,0.0
2209,0.0
2210,0.0
2211,0.0
2212,0.0
2213,0.0
2214,14551.717381957551
2215,185681.1477660532
2216,439084.3632325074
2217,648950.5255521293
2218,794043.624452485
2219,833000.0
2220,833000.0
2221,833000.0
2222,764309.1127568338
2223,611026.1977472185
2224,396728.0312261816
2225,149607.43748742325
2226,8682.99245899276
2227,0.0
2228,0.0
2229,0.0
2230,0.0
2231,0.0
2232,0.0
2233,0.0
2234,0.0
2235,0.0
2236,0.0
2237,0.0
2238,14350.206398225411
2239,159869.07110533497
2240,372274.17677411047
2241,588277.4974871564
2242,649759.2393561555
2243,708978.5516292779
2244,726470.6441997032
2245,695101.0203428614
2246,620473.0614138517
2247,581106.0758817482
2248,374180.4286818166
2249,92714.73838830725
2250,3744.0150894386693
2251,0.0
2252,0.0
2253,0.0
2254,0.0
2255,0.0
2256,0.0
2257,0.0
2258,0.0
2259,0.0
2260,0.0
2261,0.0
2262,14022.88793338246
2263,137085.58029543314
2264,282027.2226326926
2265,619489.2556294915
2266,763193.8791830501
2267,833000.0
2268,833000.0
2269,833000.0
2270,751178.0404487649
2271,594425.2536166682
2272,381838.1340669197
2273,141242.69589293806
2274,9216.416998847664
2275,0.0
2276,0.0
2277,0.0
2278,0.0
2279,0.0
2280,0.0
2281,0.0
2282,0.0
2283,0.0
2284,0.0
2285,0.0
2286,17126.72412674416
2287,178602.78438156776
2288,417130.80028664664
2289,618048.0229343749
2290,750252.38827938
2291,831648.9004197812
2292,833000.0
2293,817570.4260380738
2294,604882.619287523
2295,461564.1668983125
2296,319448.1442886954
2297,81294.97830040708
2298,5184.656872952225
2299,0.0
2300,0.0
2301,0.0
2302,0.0
2303,0.0
2304,0.0
2305,0.0
2306,0.0
2307,0.0
2308,0.0
2309,0.0
2310,18558.176615212942
2311,180618.9142471247
2312,416551.3211537063
2313,523814.0507143472
2314,754021.564620504
2315,742412.3832851524
2316,722824.4775294999
2317,819882.4217331359
2318,527698.4426309711
2319,364711.5337591961
2320,149018.5466331232
2321,33503.3978038833
2322,4518.510308451543
2323,0.0
2324,0.0
2325,0.0
2326,0.0
2327,0.0
2328,0.0
2329,0.0
2330,0.0
2331,0.0
2332,0.0
2333,0.0
2334,20456.208362727175
2335,182938.79700144537
2336,425325.52575653774
2337,639234.3637434249
2338,336966.5977969642
2339,833000.0
2340,833000.0
2341,833000.0
2342,154533.2814463743
2343,150903.9841455528
2344,216582.40255939652
2345,0.0
2346,0.0
2347,0.0
2348,0.0
2349,0.0
2350,0.0
2351,0.0
2352,0.0
2353,0.0
2354,0.0
2355,0.0
2356,0.0
2357,0.0
2358,16357.755843452876
2359,18741.730675710693
2360,72640.293213893
2361,250048.52943291093
2362,295998.28421492863
2363,343456.77472979197
2364,677609.2705816746
2365,367936.81173247006
2366,97512.62611022829
2367,88323.87616131164
2368,383977.7245652768
2369,112598.17471098363
2370,8679.951208319888
2371,0.0
2372,0.0
2373,0.0
2374,0.0
2375,0.0
2376,0.0
2377,0.0
2378,0.0
2379,0.0
2380,0.0
2381,0.0
2382,0.0
2383,81832.01030749017
2384,319279.13719762146
2385,669954.3178863366
2386,826741.6102370009
2387,833000.0
2388,833000.0
2389,833000.0
2390,802932.0607503492
2391,634308.3549702626
2392,406466.80069064104
2393,147674.80958575357
2394,13029.505847587794
2395,0.0
2396,0.0
2397,0.0
2398,0.0
2399,0.0
2400,0.0
2401,0.0
2402,0.0
2403,0.0
2404,0.0
2405,0.0
2406,22260.574967018158
2407,188295.31403478966
2408,424527.6476242351
2409,618999.9841585185
2410,627441.5640196666
2411,722456.665900123
2412,833000.0
2413,223325.03860494032
2414,280096.24254939426
2415,343786.92015632783
2416,148172.0314870048
2417,60359.22407994032
2418,120.73477379472321
2419,0.0
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,0.0
2427,0.0
2428,0.0
2429,0.0
2430,25146.65276678621
2431,186906.07895658843
2432,420964.75884725346
2433,615542.9627460991
2434,750487.2318526893
2435,829890.2182950447
2436,833000.0
2437,813267.748708993
2438,724823.2916012207
2439,576922.0585770281
2440,367686.80772263056
2441,134632.54632735442
2442,13923.68033571444
2443,0.0
2444,0.0
2445,0.0
2446,0.0
2447,0.0
2448,0.0
2449,0.0
2450,0.0
2451,0.0
2452,0.0
2453,0.0
2454,24782.389497302633
2455,188138.13217168243
2456,427469.06073000375
2457,620367.8678878126
2458,758439.8868265229
2459,833000.0
2460,833000.0
2461,823220.1074130367
2462,734601.299329299
2463,518317.8577112124
2464,299333.26133161574
2465,32213.350862302304
2466,774.6161398047772
2467,0.0
2468,0.0
2469,0.0
2470,0.0
2471,0.0
2472,0.0
2473,0.0
2474,0.0
2475,0.0
2476,0.0
2477,0.0
2478,24010.90659946965
2479,187539.29038106548
2480,427129.4194089119
2481,623752.2113947995
2482,768422.4584143374
2483,833000.0
2484,833000.0
2485,833000.0
2486,741871.4577716812
2487,584973.9879996644
2488,370872.1097180817
2489,131833.07204605284
2490,12977.503262373732
2491,0.0
2492,0.0
2493,0.0
2494,0.0
2495,0.0
2496,0.0
2497,0.0
2498,0.0
2499,0.0
2500,0.0
2501,0.0
2502,23944.91359324918
2503,192313.7106002082
2504,438261.42952113505
2505,644956.0117478594
2506,793186.1369002665
2507,833000.0
2508,833000.0
2509,833000.0
2510,755126.9071504549
2511,592415.7859943742
2512,374814.4033537574
2513,133797.03552814855
2514,14608.906886070466
2515,0.0
2516,0.0
2517,0.0
2518,0.0
2519,0.0
2520,0.0
2521,0.0
2522,0.0
2523,0.0
2524,0.0
2525,0.0
2526,25385.054143008823
2527,195910.7403207233
2528,444073.4701078401
2529,656165.0106580113
2530,805422.6240512411
2531,833000.0
2532,833000.0
2533,833000.0
2534,770037.7607710067
2535,602831.1703433263
2536,379322.9809024258
2537,134519.447328082
2538,16232.025676272031
2539,0.0
2540,0.0
2541,0.0
2542,0.0
2543,0.0
2544,0.0
2545,0.0
2546,0.0
2547,0.0
2548,0.0
2549,0.0
2550,0.0
2551,81737.45983916678
2552,227202.45226047668
2553,382994.56507799996
2554,286500.7545553559
2555,123016.36021046131
2556,426149.22033274954
2557,169655.24015620115
2558,145404.11573101018
2559,608789.4271740002
2560,385537.72071895783
2561,136502.31678419356
2562,18439.11438133533
2563,0.0
2564,0.0
2565,0.0
2566,0.0
2567,0.0
2568,0.0
2569,0.0
2570,0.0
2571,0.0
2572,0.0
2573,0.0
2574,25054.386902521357
2575,132597.1517402656
2576,467724.2706683244
2577,685654.5048829566
2578,833000.0
2579,833000.0
2580,833000.0
2581,833000.0
2582,787064.0902338178
2583,618494.9724497423
2584,391578.74923346995
2585,139432.69976942748
2586,17756.479996654154
2587,0.0
2588,0.0
2589,0.0
2590,0.0
2591,0.0
2592,0.0
2593,0.0
2594,0.0
2595,0.0
2596,0.0
2597,0.0
2598,28802.736866734027
2599,205156.97374844298
2600,454389.86661993404
2601,652660.857595623
2602,783243.4838049654
2603,833000.0
2604,833000.0
2605,833000.0
2606,733779.3067780144
2607,576086.5488415963
2608,363850.9933927703
2609,33192.67845099183
2610,3826.8462383494416
2611,0.0
2612,0.0
2613,0.0
2614,0.0
2615,0.0
2616,0.0
2617,0.0
2618,0.0
2619,0.0
2620,0.0
2621,0.0
2622,28723.45597084545
2623,194377.5122053106
2624,435746.65951080475
2625,634128.9444021998
2626,771885.658102425
2627,833000.0
2628,833000.0
2629,831729.7124331178
2630,734332.1962333007
2631,573953.442541418
2632,362835.8467882671
2633,126540.29264849696
2634,18475.919944366982
2635,0.0
2636,0.0
2637,0.0
2638,0.0
2639,0.0
2640,0.0
2641,0.0
2642,0.0
2643,0.0
2644,0.0
2645,0.0
2646,27146.68018240177
2647,194470.14876397778
2648,427277.4093759309
2649,613100.3984793223
2650,739984.7891705413
2651,819645.4571082899
2652,833000.0
2653,801693.6652219164
2654,703806.7214224333
2655,552981.8941741302
2656,349300.701658356
2657,122215.62054077302
2658,18818.56866329102
2659,0.0
2660,0.0
2661,0.0
2662,0.0
2663,0.0
2664,0.0
2665,0.0
2666,0.0
2667,0.0
2668,0.0
2669,0.0
2670,31777.354367576223
2671,190631.00415066117
2672,423217.4858346296
2673,612137.7816397503
2674,744596.281649972
2675,823300.3960457186
2676,833000.0
2677,801753.5946786565
2678,709808.747713452
2679,557009.9503054594
2680,349953.9098626973
2681,121827.46483225824
2682,18656.416842601335
2683,0.0
2684,0.0
2685,0.0
2686,0.0
2687,0.0
2688,0.0
2689,0.0
2690,0.0
2691,0.0
2692,0.0
2693,0.0
2694,31354.243970425752
2695,193418.6897456838
2696,430501.5974540239
2697,625345.3426859624
2698,766301.0252462539
2699,833000.0
2700,833000.0
2701,833000.0
2702,745719.6021082508
2703,586339.5790767074
2704,370790.10770556435
2705,129581.19265184102
2706,21062.61417161806
2707,0.0
2708,0.0
2709,0.0
2710,0.0
2711,0.0
2712,0.0
2713,0.0
2714,0.0
2715,0.0
2716,0.0
2717,0.0
2718,35401.90283720859
2719,195659.80380625962
2720,422543.6862700526
2721,606472.3981993077
2722,736760.9782626813
2723,814107.2233207597
2724,826458.2944832167
2725,655963.3975137479
2726,493563.73537521414
2727,229927.18349838472
2728,196946.3364012725
2729,18987.56263471121
2730,2272.0883515079217
2731,0.0
2732,0.0
2733,0.0
2734,0.0
2735,0.0
2736,0.0
2737,0.0
2738,0.0
2739,0.0
2740,0.0
2741,0.0
2742,34005.278591644754
2743,187759.00687665702
2744,414565.9628842126
2745,610876.73834853
2746,748679.604700653
2747,557820.1912276599
2748,569203.2662442275
2749,670510.0272724401
2750,724558.3345704742
2751,564087.0350918452
2752,350856.60184865724
2753,119761.4301088235
2754,20491.594936769052
2755,0.0
2756,0.0
2757,0.0
2758,0.0
2759,0.0
2760,0.0
2761,0.0
2762,0.0
2763,0.0
2764,0.0
2765,0.0
2766,34837.735228700265
2767,191568.7996738848
2768,422784.2235831705
2769,607533.8080972687
2770,736668.1552458113
2771,808808.603047721
2772,824341.9958719246
2773,186863.91477054267
2774,584197.457923524
2775,409447.6061454258
2776,230252.77164883257
2777,52591.96442152604
2778,21069.79865978171
2779,0.0
2780,0.0
2781,0.0
2782,0.0
2783,0.0
2784,0.0
2785,0.0
2786,0.0
2787,0.0
2788,0.0
2789,0.0
2790,29540.174881669747
2791,193629.78373046927
2792,423459.6606933226
2793,608187.2150833528
2794,737736.4189156252
2795,812296.9061280418
2796,829771.0190856333
2797,792017.6689847291
2798,701877.1619500646
2799,552241.8846026772
2800,346388.5460686244
2801,119105.39302374591
2802,21891.749183055683
2803,0.0
2804,0.0
2805,0.0
2806,0.0
2807,0.0
2808,0.0
2809,0.0
2810,0.0
2811,0.0
2812,0.0
2813,0.0
2814,30890.438678841565
2815,194277.94149808408
2816,423154.1238912484
2817,606103.0896023817
2818,731903.0395883031
2819,801360.8194107643
2820,815711.475633511
2821,781424.3382584923
2822,688459.4453276537
2823,539116.4906216351
2824,338232.9524725049
2825,115845.03720086074
2826,21350.527071014043
2827,0.0
2828,0.0
2829,0.0
2830,0.0
2831,0.0
2832,0.0
2833,0.0
2834,0.0
2835,0.0
2836,0.0
2837,0.0
2838,29565.823444512327
2839,186655.1872728144
2840,407932.1471075839
2841,585657.1489919656
2842,708154.9817576854
2843,778620.0985765784
2844,795246.3197649436
2845,760280.3697439233
2846,668958.5938683772
2847,140876.51810231074
2848,214724.88419690068
2849,103705.38006871544
2850,21879.763739704864
2851,0.0
2852,0.0
2853,0.0
2854,0.0
2855,0.0
2856,0.0
2857,0.0
2858,0.0
2859,0.0
2860,0.0
2861,0.0
2862,32145.657580732557
2863,187987.01235753926
2864,412860.1708820828
2865,485599.5465522427
2866,740380.5702162312
2867,819098.8110334326
2868,833000.0
2869,716497.609372881
2870,529679.8156162538
2871,389114.3510214881
2872,293498.6298655802
2873,100518.0166734313
2874,18145.669003900242
2875,0.0
2876,0.0
2877,0.0
2878,0.0
2879,0.0
2880,0.0
2881,0.0
2882,0.0
2883,0.0
2884,0.0
2885,0.0
2886,0.0
2887,139772.6650637799
2888,122599.0963295848
2889,620748.8168320752
2890,753576.3628149808
2891,285122.50732795766
2892,277851.8231456861
2893,614080.4700518501
2894,382418.87006078695
2895,428872.3930858873
2896,132568.93799514094
2897,121188.54730152519
2898,26194.166386434095
2899,0.0
2900,0.0
2901,0.0
2902,0.0
2903,0.0
2904,0.0
2905,0.0
2906,0.0
2907,0.0
2908,0.0
2909,0.0
2910,34784.87358451942
2911,194004.43868003896
2912,426765.79348722135
2913,615865.2487516041
2914,743477.4920238699
2915,816372.9994510692
2916,833000.0
2917,799273.9255409744
2918,706415.9440377791
2919,551575.4071366262
2920,341162.65094922826
2921,113727.95835672686
2922,22496.056753932524
2923,0.0
2924,0.0
2925,0.0
2926,0.0
2927,0.0
2928,0.0
2929,0.0
2930,0.0
2931,0.0
2932,0.0
2933,0.0
2934,42044.74343767031
2935,137239.35849322588
2936,204219.1763809143
2937,388327.0107969636
2938,412476.6682230738
2939,415123.9667180205
2940,139150.03791689826
2941,222429.68894319763
2942,250215.5783690409
2943,159863.53207021428
2944,302504.74899151496
2945,120278.2964663364
2946,26552.656314453874
2947,0.0
2948,0.0
2949,0.0
2950,0.0
2951,0.0
2952,0.0
2953,0.0
2954,0.0
2955,0.0
2956,0.0
2957,0.0
2958,40072.19030907046
2959,194546.38130985753
2960,430694.61876028165
2961,475378.07313577353
2962,679722.86652041
2963,833000.0
2964,833000.0
2965,820292.3061309695
2966,718753.4354352995
2967,557357.2780894113
2968,343881.33771261113
2969,114883.33944761111
2970,21940.335743073498
2971,0.0
2972,0.0
2973,0.0
2974,0.0
2975,0.0
2976,0.0
2977,0.0
2978,0.0
2979,0.0
2980,0.0
2981,0.0
2982,30681.380659699786
2983,198657.81428632882
2984,442319.2505815057
2985,642171.1824129914
2986,782767.0132436117
2987,833000.0
2988,833000.0
2989,824544.4639481747
2990,719295.9290644352
2991,556986.0891108117
2992,343600.3537907527
2993,109369.42050394887
2994,20282.3543627643
2995,0.0
2996,0.0
2997,0.0
2998,0.0
2999,0.0
3000,0.0
3001,0.0
3002,0.0
3003,0.0
3004,0.0
3005,0.0
3006,29024.80763354795
3007,194023.70488302835
3008,431199.2094632043
3009,625179.4883665041
3010,757394.3705743948
3011,828204.6495127039
3012,833000.0
3013,801401.975535084
3014,701939.351649137
3015,545900.382878809
3016,337287.1300482067
3017,110902.21549493317
3018,21718.188760613128
3019,0.0
3020,0.0
3021,0.0
3022,0.0
3023,0.0
3024,0.0
3025,0.0
3026,0.0
3027,0.0
3028,0.0
3029,0.0
3030,35700.312451470716
3031,189255.55395601795
3032,409994.7794822999
3033,588098.6072193754
3034,713257.7497253265
3035,780635.3342873933
3036,794628.997141387
3037,757731.3176013937
3038,661953.9164554272
3039,514321.6930826203
3040,317409.66459867154
3041,105377.18489474482
3042,20939.55180856295
3043,0.0
3044,0.0
3045,0.0
3046,0.0
3047,0.0
3048,0.0
3049,0.0
3050,0.0
3051,0.0
3052,0.0
3053,0.0
3054,30626.746367216634
3055,183195.0264343999
3056,403830.95779413014
3057,588201.3323615011
3058,715115.4312067177
3059,788429.4150618552
3060,805262.367370493
3061,769387.1853056384
3062,675980.6385548626
3063,527211.808817927
3064,326780.1257564293
3065,109343.55147378353
3066,24898.304036588954
3067,0.0
3068,0.0
3069,0.0
3070,0.0
3071,0.0
3072,0.0
3073,0.0
3074,0.0
3075,0.0
3076,0.0
3077,0.0
3078,42953.24521711421
3079,17802.84712039041
3080,268136.65131653834
3081,604612.6551558082
3082,738648.3885614898
3083,811446.2228503941
3084,824210.6696151391
3085,780304.164263292
3086,588419.1887801611
3087,528624.1223179909
3088,324370.35310266155
3089,102589.62804264168
3090,31654.230786778346
3091,0.0
3092,0.0
3093,0.0
3094,0.0
3095,0.0
3096,0.0
3097,0.0
3098,0.0
3099,0.0
3100,0.0
3101,0.0
3102,43634.55538722716
3103,189416.4829533714
3104,404763.3683482459
3105,586745.6268142194
3106,713163.0448672377
3107,784539.219244623
3108,730215.858272287
3109,683006.5277406892
3110,664499.3351461458
3111,514045.53728311055
3112,260384.1811123851
3113,104453.78751011976
3114,32714.498282015953
3115,0.0
3116,0.0
3117,0.0
3118,0.0
3119,0.0
3120,0.0
3121,0.0
3122,0.0
3123,0.0
3124,0.0
3125,0.0
3126,49488.43287537215
3127,184497.816544494
3128,405755.7930773789
3129,590642.9454275192
3130,719137.3699142538
3131,791107.6283090827
3132,805878.4349810597
3133,765649.2486928653
3134,669174.1808253631
3135,519747.3087761311
3136,318471.74869858695
3137,107439.00717227579
3138,23382.67341683678
3139,0.0
3140,0.0
3141,0.0
3142,0.0
3143,0.0
3144,0.0
3145,0.0
3146,0.0
3147,0.0
3148,0.0
3149,0.0
3150,31420.46996734052
3151,179276.58712230573
3152,396078.9576082977
3153,572280.8146975236
3154,692922.0270389034
3155,759486.0391211753
3156,772182.7725417543
3157,734884.5653936496
3158,645755.6351760892
3159,503772.39469154686
3160,310972.7646288897
3161,101810.07347132899
3162,22992.43458340176
3163,0.0
3164,0.0
3165,0.0
3166,0.0
3167,0.0
3168,0.0
3169,0.0
3170,0.0
3171,0.0
3172,0.0
3173,0.0
3174,28886.24762479013
3175,176056.7954229248
3176,406224.6349262314
3177,590426.522734817
3178,720813.7425863455
3179,793271.7947600189
3180,807384.532761234
3181,768448.8031937298
3182,671168.1853243153
3183,518102.8622490602
3184,315321.2340954203
3185,103797.68676837311
3186,24533.709136951595
3187,0.0
3188,0.0
3189,0.0
3190,0.0
3191,0.0
3192,0.0
3193,0.0
3194,0.0
3195,0.0
3196,0.0
3197,2220.1701794825485
3198,35411.3502056825
3199,181451.89406232152
3200,402023.0488792502
3201,589099.4527959445
3202,717691.9026308741
3203,790462.0274888043
3204,805270.70072424
3205,764351.402202758
3206,672127.4214093685
3207,521302.5423245405
3208,320751.76265201863
3209,106088.13643318211
3210,27029.53480864582
3211,0.0
3212,0.0
3213,0.0
3214,0.0
3215,0.0
3216,0.0
3217,0.0
3218,0.0
3219,0.0
3220,0.0
3221,2917.6307208433136
3222,35343.423105442685
3223,184994.1217561558
3224,410119.43452113145
3225,599064.64473141
3226,729119.8152650779
3227,801943.0129982479
3228,816875.0879664653
3229,776734.9986136527
3230,681715.9279705333
3231,525300.2571471956
3232,320112.6420384107
3233,105074.32046949147
3234,24918.62845758023
3235,0.0
3236,0.0
3237,0.0
3238,0.0
3239,0.0
3240,0.0
3241,0.0
3242,0.0
3243,0.0
3244,0.0
3245,3631.428878994759
3246,35208.04169852893
3247,182185.11683930666
3248,401889.1104943878
3249,583575.8667341798
3250,711481.1759240176
3251,778028.4511916849
3252,791757.7149537676
3253,751634.1798773581
3254,658273.1202446987
3255,512297.8502202591
3256,315493.1826752947
3257,103874.14594542909
3258,28509.315065473806
3259,0.0
3260,0.0
3261,0.0
3262,0.0
3263,0.0
3264,0.0
3265,0.0
3266,0.0
3267,0.0
3268,0.0
3269,4257.399784793536
3270,34774.79994964031
3271,183433.4706876574
3272,406795.6318280946
3273,585527.1046365536
3274,706856.9456004259
3275,767620.3355970085
3276,778813.3296480288
3277,740183.9432718448
3278,649644.042559334
3279,506401.1864270254
3280,313123.41813836887
3281,101177.77247906881
3282,24700.779095676367
3283,0.0
3284,0.0
3285,0.0
3286,0.0
3287,0.0
3288,0.0
3289,0.0
3290,0.0
3291,0.0
3292,0.0
3293,5108.985306975001
3294,35002.84145249501
3295,167957.00545561826
3296,375197.43152401276
3297,561338.2565256652
3298,697782.3625920172
3299,769444.9400506086
3300,517912.3500152261
3301,752484.8063241842
3302,660806.5980622557
3303,511004.6605984436
3304,312239.6434242529
3305,95194.34018366759
3306,24743.00918562438
3307,0.0
3308,0.0
3309,0.0
3310,0.0
3311,0.0
3312,0.0
3313,0.0
3314,0.0
3315,0.0
3316,0.0
3317,4957.334385686109
3318,36892.855967240306
3319,180256.46176823764
3320,399836.13092053885
3321,583277.4774149893
3322,714710.497563351
3323,787148.5498453268
3324,801980.2195941933
3325,762524.6443316374
3326,666741.7955990885
3327,516537.83492546616
3328,314556.8591548882
3329,115278.32195295894
3330,36524.28489980823
3331,0.0
3332,0.0
3333,0.0
3334,0.0
3335,0.0
3336,0.0
3337,0.0
3338,0.0
3339,0.0
3340,0.0
3341,7027.359142569968
3342,42368.28124379711
3343,178216.43083608648
